시군구	도로명코드	도로명	영문도로명	읍면동일련번호	시도명	시군구명	읍면동구분	읍면동코드	읍면동명	상위도로코드	상위도로명	폐지구분	변경이력사유	변경이력정보	영문시도명	영문시군구명	영문읍면동명	고시일자	말소일자
11110	3100021	청계천로	Cheonggyecheon-ro	10	서울특별시	종로구	1	164	종로6가			0			Seoul	Jongno-gu	Jongno 6(yuk)-ga	20100422	
11110	3100022	혜화로	Hyehwa-ro	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100520	
11110	3100022	혜화로	Hyehwa-ro	01	서울특별시	종로구	1	169	혜화동			0			Seoul	Jongno-gu	Hyehwa-dong	20100520	
11110	3100022	혜화로	Hyehwa-ro	02	서울특별시	종로구	1	170	명륜1가			0			Seoul	Jongno-gu	Myeongnyun 1(il)-ga	20100520	
11110	3100022	혜화로	Hyehwa-ro	03	서울특별시	종로구	1	171	명륜2가			0			Seoul	Jongno-gu	Myeongnyun 2(i)-ga	20100520	
11110	3100023	평창문화로	Pyeongchangmunhwa-ro	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20120406	
11110	3100023	평창문화로	Pyeongchangmunhwa-ro	01	서울특별시	종로구	1	183	평창동			0			Seoul	Jongno-gu	Pyeongchang-dong	20120614	
11110	3100023	평창문화로	Pyeongchangmunhwa-ro	02	서울특별시	종로구	1	186	신영동			0			Seoul	Jongno-gu	Sinyeong-dong	20120614	
11110	4100001	경교장1길	Gyeonggyojang 1-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100001	경교장1길	Gyeonggyojang 1-gil	01	서울특별시	종로구	1	176	교남동			0			Seoul	Jongno-gu	Gyonam-dong	20100702	
11110	4100001	경교장1길	Gyeonggyojang 1-gil	02	서울특별시	종로구	1	177	평동			0			Seoul	Jongno-gu	Pyeong-dong	20100702	
11110	4100001	경교장1길	Gyeonggyojang 1-gil	03	서울특별시	종로구	1	178	송월동			0			Seoul	Jongno-gu	Songwol-dong	20100702	
11110	4100002	경교장길	Gyeonggyojang-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100002	경교장길	Gyeonggyojang-gil	01	서울특별시	종로구	1	176	교남동			0			Seoul	Jongno-gu	Gyonam-dong	20100702	
11110	4100002	경교장길	Gyeonggyojang-gil	02	서울특별시	종로구	1	177	평동			0			Seoul	Jongno-gu	Pyeong-dong	20100702	
11110	4100002	경교장길	Gyeonggyojang-gil	03	서울특별시	종로구	1	178	송월동			0			Seoul	Jongno-gu	Songwol-dong	20100702	
11110	4100003	경희궁1가길	Gyeonghuigung 1ga-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100003	경희궁1가길	Gyeonghuigung 1ga-gil	01	서울특별시	종로구	1	121	신문로2가			0			Seoul	Jongno-gu	Sinmunno 2(i)-ga	20100702	
11110	4100004	경희궁1길	Gyeonghuigung 1-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100004	경희궁1길	Gyeonghuigung 1-gil	01	서울특별시	종로구	1	121	신문로2가			0			Seoul	Jongno-gu	Sinmunno 2(i)-ga	20100702	
11110	4100005	경희궁2길	Gyeonghuigung 2-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100005	경희궁2길	Gyeonghuigung 2-gil	01	서울특별시	종로구	1	118	내수동			0			Seoul	Jongno-gu	Naesu-dong	20100702	
11110	4100005	경희궁2길	Gyeonghuigung 2-gil	02	서울특별시	종로구	1	121	신문로2가			0			Seoul	Jongno-gu	Sinmunno 2(i)-ga	20100702	
11110	4100006	경희궁3가길	Gyeonghuigung 3ga-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100006	경희궁3가길	Gyeonghuigung 3ga-gil	01	서울특별시	종로구	1	115	사직동			0			Seoul	Jongno-gu	Sajik-dong	20100702	
11110	4100006	경희궁3가길	Gyeonghuigung 3ga-gil	02	서울특별시	종로구	1	121	신문로2가			0			Seoul	Jongno-gu	Sinmunno 2(i)-ga	20100702	
11110	4100007	경희궁3길	Gyeonghuigung 3-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100007	경희궁3길	Gyeonghuigung 3-gil	01	서울특별시	종로구	1	115	사직동			0			Seoul	Jongno-gu	Sajik-dong	20100702	
11110	4100007	경희궁3길	Gyeonghuigung 3-gil	02	서울특별시	종로구	1	121	신문로2가			0			Seoul	Jongno-gu	Sinmunno 2(i)-ga	20100702	
11110	4100008	경희궁3나길	Gyeonghuigung 3na-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100008	경희궁3나길	Gyeonghuigung 3na-gil	01	서울특별시	종로구	1	115	사직동			0			Seoul	Jongno-gu	Sajik-dong	20100702	
11110	4100008	경희궁3나길	Gyeonghuigung 3na-gil	02	서울특별시	종로구	1	121	신문로2가			0			Seoul	Jongno-gu	Sinmunno 2(i)-ga	20100702	
11110	4100009	경희궁4길	Gyeonghuigung 4-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100009	경희궁4길	Gyeonghuigung 4-gil	01	서울특별시	종로구	1	115	사직동			0			Seoul	Jongno-gu	Sajik-dong	20100702	
11110	4100009	경희궁4길	Gyeonghuigung 4-gil	02	서울특별시	종로구	1	121	신문로2가			0			Seoul	Jongno-gu	Sinmunno 2(i)-ga	20100702	
11110	4100010	경희궁길	Gyeonghuigung-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100010	경희궁길	Gyeonghuigung-gil	01	서울특별시	종로구	1	115	사직동			0			Seoul	Jongno-gu	Sajik-dong	20100702	
11110	4100010	경희궁길	Gyeonghuigung-gil	02	서울특별시	종로구	1	120	신문로1가			0			Seoul	Jongno-gu	Sinmunno 1(il)-ga	20100702	
11110	4100010	경희궁길	Gyeonghuigung-gil	03	서울특별시	종로구	1	121	신문로2가			0			Seoul	Jongno-gu	Sinmunno 2(i)-ga	20100702	
11110	4100011	계동2길	Gyedong 2-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100011	계동2길	Gyedong 2-gil	01	서울특별시	종로구	1	148	계동			0			Seoul	Jongno-gu	Gye-dong	20100702	
11110	4100012	계동4길	Gyedong 4-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100012	계동4길	Gyedong 4-gil	01	서울특별시	종로구	1	148	계동			0			Seoul	Jongno-gu	Gye-dong	20100702	
11110	4100013	계동6길	Gyedong 6-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100013	계동6길	Gyedong 6-gil	01	서울특별시	종로구	1	148	계동			0			Seoul	Jongno-gu	Gye-dong	20100702	
11110	4100014	계동길	Gyedong-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100014	계동길	Gyedong-gil	01	서울특별시	종로구	1	147	재동			0			Seoul	Jongno-gu	Jae-dong	20100702	
11110	4100014	계동길	Gyedong-gil	02	서울특별시	종로구	1	148	계동			0			Seoul	Jongno-gu	Gye-dong	20100702	
11110	4100015	낙산1길	Naksan 1-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100015	낙산1길	Naksan 1-gil	01	서울특별시	종로구	1	168	동숭동			0			Seoul	Jongno-gu	Dongsung-dong	20100702	
11110	4100016	낙산2길	Naksan 2-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100016	낙산2길	Naksan 2-gil	01	서울특별시	종로구	1	168	동숭동			0			Seoul	Jongno-gu	Dongsung-dong	20100702	
11110	4100017	낙산3길	Naksan 3-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100017	낙산3길	Naksan 3-gil	01	서울특별시	종로구	1	168	동숭동			0			Seoul	Jongno-gu	Dongsung-dong	20100702	
11110	4100018	낙산4길	Naksan 4-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100018	낙산4길	Naksan 4-gil	01	서울특별시	종로구	1	165	이화동			0			Seoul	Jongno-gu	Ihwa-dong	20100702	
11110	4100018	낙산4길	Naksan 4-gil	02	서울특별시	종로구	1	168	동숭동			0			Seoul	Jongno-gu	Dongsung-dong	20100702	
11110	4100019	낙산5길	Naksan 5-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100019	낙산5길	Naksan 5-gil	01	서울특별시	종로구	1	174	창신동			0			Seoul	Jongno-gu	Changsin-dong	20100702	
11110	4100020	낙산길	Naksan-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100020	낙산길	Naksan-gil	01	서울특별시	종로구	1	168	동숭동			0			Seoul	Jongno-gu	Dongsung-dong	20100702	
11110	4100020	낙산길	Naksan-gil	02	서울특별시	종로구	1	174	창신동			0			Seoul	Jongno-gu	Changsin-dong	20100702	
11110	4100020	낙산길	Naksan-gil	03	서울특별시	종로구	1	175	숭인동			0			Seoul	Jongno-gu	Sungin-dong	20100702	
11110	4100021	낙산성곽1길	Naksanseonggwak 1-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20101015	
11110	4100021	낙산성곽1길	Naksanseonggwak 1-gil	01	서울특별시	종로구	1	174	창신동			0			Seoul	Jongno-gu	Changsin-dong	20101015	
11110	4100022	낙산성곽길	Naksanseonggwak-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100022	낙산성곽길	Naksanseonggwak-gil	01	서울특별시	종로구	1	174	창신동			0			Seoul	Jongno-gu	Changsin-dong	20100702	
11110	4100023	낙산성곽동길	Naksanseonggwakdong-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20101015	
11110	4100023	낙산성곽동길	Naksanseonggwakdong-gil	01	서울특별시	종로구	1	174	창신동			0			Seoul	Jongno-gu	Changsin-dong	20101015	
11110	4100024	낙산성곽서1길	Naksanseonggwakseo 1-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20101015	
11110	4100024	낙산성곽서1길	Naksanseonggwakseo 1-gil	01	서울특별시	종로구	1	165	이화동			0			Seoul	Jongno-gu	Ihwa-dong	20101015	
11110	4100025	낙산성곽서길	Naksanseonggwakseo-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20101015	
11110	4100025	낙산성곽서길	Naksanseonggwakseo-gil	01	서울특별시	종로구	1	164	종로6가			0			Seoul	Jongno-gu	Jongno 6(yuk)-ga	20101015	
11110	4100025	낙산성곽서길	Naksanseonggwakseo-gil	02	서울특별시	종로구	1	165	이화동			0			Seoul	Jongno-gu	Ihwa-dong	20101015	
11110	4100025	낙산성곽서길	Naksanseonggwakseo-gil	03	서울특별시	종로구	1	167	충신동			0			Seoul	Jongno-gu	Chungsin-dong	20101015	
11110	4100025	낙산성곽서길	Naksanseonggwakseo-gil	04	서울특별시	종로구	1	168	동숭동			0			Seoul	Jongno-gu	Dongsung-dong	20101015	
11110	4100025	낙산성곽서길	Naksanseonggwakseo-gil	05	서울특별시	종로구	1	174	창신동			0			Seoul	Jongno-gu	Changsin-dong	20101015	
11110	4100027	난계로25길	Nangye-ro 25-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100027	난계로25길	Nangye-ro 25-gil	01	서울특별시	종로구	1	175	숭인동			0			Seoul	Jongno-gu	Sungin-dong	20100702	
11110	4100028	난계로27길	Nangye-ro 27-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100028	난계로27길	Nangye-ro 27-gil	01	서울특별시	종로구	1	175	숭인동			0			Seoul	Jongno-gu	Sungin-dong	20100702	
11110	4100029	난계로29가길	Nangye-ro 29ga-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100029	난계로29가길	Nangye-ro 29ga-gil	01	서울특별시	종로구	1	175	숭인동			0			Seoul	Jongno-gu	Sungin-dong	20100702	
11110	4100030	난계로29길	Nangye-ro 29-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100030	난계로29길	Nangye-ro 29-gil	01	서울특별시	종로구	1	175	숭인동			0			Seoul	Jongno-gu	Sungin-dong	20100702	
11110	4100031	대명1길	Daemyeong 1-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100031	대명1길	Daemyeong 1-gil	01	서울특별시	종로구	1	172	명륜4가			0			Seoul	Jongno-gu	Myeongnyun 4(sa)-ga	20100702	
11110	4100032	대명길	Daemyeong-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100032	대명길	Daemyeong-gil	01	서울특별시	종로구	1	171	명륜2가			0			Seoul	Jongno-gu	Myeongnyun 2(i)-ga	20100702	
11110	4100032	대명길	Daemyeong-gil	02	서울특별시	종로구	1	172	명륜4가			0			Seoul	Jongno-gu	Myeongnyun 4(sa)-ga	20100702	
11110	4100033	대학로10길	Daehak-ro 10-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100033	대학로10길	Daehak-ro 10-gil	01	서울특별시	종로구	1	168	동숭동			0			Seoul	Jongno-gu	Dongsung-dong	20100702	
11110	4100034	대학로11길	Daehak-ro 11-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100034	대학로11길	Daehak-ro 11-gil	01	서울특별시	종로구	1	172	명륜4가			0			Seoul	Jongno-gu	Myeongnyun 4(sa)-ga	20100702	
11110	4100035	대학로12길	Daehak-ro 12-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100035	대학로12길	Daehak-ro 12-gil	01	서울특별시	종로구	1	168	동숭동			0			Seoul	Jongno-gu	Dongsung-dong	20100702	
11110	4100036	대학로14길	Daehak-ro 14-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100036	대학로14길	Daehak-ro 14-gil	01	서울특별시	종로구	1	169	혜화동			0			Seoul	Jongno-gu	Hyehwa-dong	20100702	
11110	4100037	대학로1길	Daehak-ro 1-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100037	대학로1길	Daehak-ro 1-gil	01	서울특별시	종로구	1	160	연지동			0			Seoul	Jongno-gu	Yeonji-dong	20100702	
11110	4100037	대학로1길	Daehak-ro 1-gil	02	서울특별시	종로구	1	162	효제동			0			Seoul	Jongno-gu	Hyoje-dong	20100702	
11110	4100037	대학로1길	Daehak-ro 1-gil	03	서울특별시	종로구	1	163	종로5가			0			Seoul	Jongno-gu	Jongno 5(o)-ga	20100702	
11110	4100038	대학로2길	Daehak-ro 2-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100038	대학로2길	Daehak-ro 2-gil	01	서울특별시	종로구	1	162	효제동			0			Seoul	Jongno-gu	Hyoje-dong	20100702	
11110	4100038	대학로2길	Daehak-ro 2-gil	02	서울특별시	종로구	1	163	종로5가			0			Seoul	Jongno-gu	Jongno 5(o)-ga	20100702	
11110	4100039	대학로3길	Daehak-ro 3-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100039	대학로3길	Daehak-ro 3-gil	01	서울특별시	종로구	1	160	연지동			0			Seoul	Jongno-gu	Yeonji-dong	20100702	
11110	4100039	대학로3길	Daehak-ro 3-gil	02	서울특별시	종로구	1	162	효제동			0			Seoul	Jongno-gu	Hyoje-dong	20100702	
11110	4100040	대학로5가길	Daehak-ro 5ga-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100040	대학로5가길	Daehak-ro 5ga-gil	01	서울특별시	종로구	1	166	연건동			0			Seoul	Jongno-gu	Yeongeon-dong	20100702	
11110	4100041	대학로5길	Daehak-ro 5-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100041	대학로5길	Daehak-ro 5-gil	01	서울특별시	종로구	1	166	연건동			0			Seoul	Jongno-gu	Yeongeon-dong	20100702	
11110	4100042	대학로7길	Daehak-ro 7-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100042	대학로7길	Daehak-ro 7-gil	01	서울특별시	종로구	1	166	연건동			0			Seoul	Jongno-gu	Yeongeon-dong	20100702	
11110	4100043	대학로8가길	Daehak-ro 8ga-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100043	대학로8가길	Daehak-ro 8ga-gil	01	서울특별시	종로구	1	168	동숭동			0			Seoul	Jongno-gu	Dongsung-dong	20100702	
11110	4100044	대학로8길	Daehak-ro 8-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100044	대학로8길	Daehak-ro 8-gil	01	서울특별시	종로구	1	168	동숭동			0			Seoul	Jongno-gu	Dongsung-dong	20100702	
11110	4100045	대학로9가길	Daehak-ro 9ga-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100045	대학로9가길	Daehak-ro 9ga-gil	01	서울특별시	종로구	1	172	명륜4가			0			Seoul	Jongno-gu	Myeongnyun 4(sa)-ga	20100702	
11110	4100046	대학로9길	Daehak-ro 9-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100046	대학로9길	Daehak-ro 9-gil	01	서울특별시	종로구	1	172	명륜4가			0			Seoul	Jongno-gu	Myeongnyun 4(sa)-ga	20100702	
11110	4100048	돈화문로10가길	Donhwamun-ro 10ga-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100048	돈화문로10가길	Donhwamun-ro 10ga-gil	01	서울특별시	종로구	1	152	봉익동			0			Seoul	Jongno-gu	Bongik-dong	20100702	
11110	4100049	돈화문로10길	Donhwamun-ro 10-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100049	돈화문로10길	Donhwamun-ro 10-gil	01	서울특별시	종로구	1	151	묘동			0			Seoul	Jongno-gu	Myo-dong	20100702	
11110	4100049	돈화문로10길	Donhwamun-ro 10-gil	02	서울특별시	종로구	1	152	봉익동			0			Seoul	Jongno-gu	Bongik-dong	20100702	
11110	4100050	돈화문로11가길	Donhwamun-ro 11ga-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100050	돈화문로11가길	Donhwamun-ro 11ga-gil	01	서울특별시	종로구	1	130	와룡동			0			Seoul	Jongno-gu	Waryong-dong	20100702	
11110	4100050	돈화문로11가길	Donhwamun-ro 11ga-gil	02	서울특별시	종로구	1	132	운니동			0			Seoul	Jongno-gu	Unni-dong	20100702	
11110	4100050	돈화문로11가길	Donhwamun-ro 11ga-gil	03	서울특별시	종로구	1	133	익선동			0			Seoul	Jongno-gu	Ikseon-dong	20100702	
11110	4100050	돈화문로11가길	Donhwamun-ro 11ga-gil	04	서울특별시	종로구	1	151	묘동			0			Seoul	Jongno-gu	Myo-dong	20100702	
11110	4100050	돈화문로11가길	Donhwamun-ro 11ga-gil	05	서울특별시	종로구	1	153	돈의동			0			Seoul	Jongno-gu	Donui-dong	20100702	
11110	4100051	돈화문로11길	Donhwamun-ro 11-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100051	돈화문로11길	Donhwamun-ro 11-gil	01	서울특별시	종로구	1	137	낙원동			0			Seoul	Jongno-gu	Nagwon-dong	20100702	
11110	4100051	돈화문로11길	Donhwamun-ro 11-gil	02	서울특별시	종로구	1	151	묘동			0			Seoul	Jongno-gu	Myo-dong	20100702	
11110	4100051	돈화문로11길	Donhwamun-ro 11-gil	03	서울특별시	종로구	1	153	돈의동			0			Seoul	Jongno-gu	Donui-dong	20100702	
11110	4100052	돈화문로11나길	Donhwamun-ro 11na-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100052	돈화문로11나길	Donhwamun-ro 11na-gil	01	서울특별시	종로구	1	133	익선동			0			Seoul	Jongno-gu	Ikseon-dong	20100702	
11110	4100052	돈화문로11나길	Donhwamun-ro 11na-gil	02	서울특별시	종로구	1	153	돈의동			0			Seoul	Jongno-gu	Donui-dong	20100702	
11110	4100053	돈화문로11다길	Donhwamun-ro 11da-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100053	돈화문로11다길	Donhwamun-ro 11da-gil	01	서울특별시	종로구	1	133	익선동			0			Seoul	Jongno-gu	Ikseon-dong	20100702	
11110	4100053	돈화문로11다길	Donhwamun-ro 11da-gil	02	서울특별시	종로구	1	137	낙원동			0			Seoul	Jongno-gu	Nagwon-dong	20100702	
11110	4100053	돈화문로11다길	Donhwamun-ro 11da-gil	03	서울특별시	종로구	1	153	돈의동			0			Seoul	Jongno-gu	Donui-dong	20100702	
11110	4100054	돈화문로2길	Donhwamun-ro 2-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100054	돈화문로2길	Donhwamun-ro 2-gil	01	서울특별시	종로구	1	154	장사동			0			Seoul	Jongno-gu	Jangsa-dong	20100702	
11110	4100055	돈화문로4길	Donhwamun-ro 4-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100055	돈화문로4길	Donhwamun-ro 4-gil	01	서울특별시	종로구	1	154	장사동			0			Seoul	Jongno-gu	Jangsa-dong	20100702	
11110	4100055	돈화문로4길	Donhwamun-ro 4-gil	02	서울특별시	종로구	1	156	종로3가			0			Seoul	Jongno-gu	Jongno 3(sam)-ga	20100702	
11110	4100056	돈화문로5가길	Donhwamun-ro 5ga-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100056	돈화문로5가길	Donhwamun-ro 5ga-gil	01	서울특별시	종로구	1	151	묘동			0			Seoul	Jongno-gu	Myo-dong	20100702	
11110	4100056	돈화문로5가길	Donhwamun-ro 5ga-gil	02	서울특별시	종로구	1	153	돈의동			0			Seoul	Jongno-gu	Donui-dong	20100702	
11110	4100057	돈화문로5길	Donhwamun-ro 5-gil	00	서울특별시	종로구	2					0			Seoul	Jongno-gu		20100702	
11110	4100057	돈화문로5길	Donhwamun-ro 5-gil	01	서울특별시	종로구	1	137	낙원동			0			Seoul	Jongno-gu	Nagwon-dong	20100702	
11110	4100057	돈화문로5길	Donhwamun-ro 5-gil	02	서울특별시	종로구	1	153	돈의동			0			Seoul	Jongno-gu	Donui-dong	20100702	
